2023-05-12 12:11:45.255058305
2023-05-12 12:11:49.116955164
2023-05-12 12:11:53.945512839
2023-05-12 12:11:58.954606614
2023-05-12 12:12:03.972517587
2023-05-12 12:12:09.986355401
2023-05-12 12:12:14.995248761
2023-05-12 12:12:20.015164084
2023-05-12 12:12:25.024049075
2023-05-12 12:12:31.035383831
2023-05-12 12:12:36.044755779
2023-05-12 12:12:41.052553205
2023-05-12 12:12:46.062103720
2023-05-12 12:12:51.071503602
2023-05-12 12:12:57.084198437
2023-05-12 12:13:02.091214906
2023-05-12 12:13:07.108715734
2023-05-12 12:13:12.119367688
2023-05-12 12:13:18.129897730
2023-05-12 12:13:23.144610428
2023-05-12 12:13:28.154136798
2023-05-12 12:13:34.161188127
2023-05-12 12:13:39.169117278
2023-05-12 12:13:44.182727699
2023-05-12 12:13:50.190735083
2023-05-12 12:13:55.201436425
2023-05-12 12:14:00.208764950
2023-05-12 12:14:05.217590953
2023-05-12 12:14:10.233824567
2023-05-12 12:14:15.241662524
2023-05-12 12:14:21.256596459
2023-05-12 12:14:26.267877617
2023-05-12 12:14:31.275905867
2023-05-12 12:14:36.283699618
2023-05-12 12:14:41.302294475
2023-05-12 12:14:47.309825383
2023-05-12 12:14:52.318635526
2023-05-12 12:14:57.327760191
2023-05-12 12:15:02.335334765
2023-05-12 12:15:07.342955092
2023-05-12 12:15:13.359087427
2023-05-12 12:15:18.373067907
2023-05-12 12:15:23.380676685
2023-05-12 12:15:28.398567592
2023-05-12 12:15:33.411910497
2023-05-12 12:15:39.429376466
2023-05-12 12:15:44.444757365
2023-05-12 12:15:49.461147730
2023-05-12 12:15:54.479499304
2023-05-12 12:15:59.488280727
2023-05-12 12:16:04.504181944
2023-05-12 12:16:10.521183308
2023-05-12 12:16:15.529136243
2023-05-12 12:16:20.543855877
2023-05-12 12:16:25.564513593
2023-05-12 12:16:30.573248088
2023-05-12 12:16:36.588443585
2023-05-12 12:16:41.603124757
2023-05-12 12:16:46.611320003
2023-05-12 12:16:51.621105153
2023-05-12 12:16:57.639247334
2023-05-12 12:17:02.656465
2023-05-12 12:17:07.675168164
2023-05-12 12:17:12.685125232
2023-05-12 12:17:18.702660470
2023-05-12 12:17:23.712563373
2023-05-12 12:17:28.729997722
2023-05-12 12:17:33.742849363
2023-05-12 12:17:38.757687789
2023-05-12 12:17:44.776333750
2023-05-12 12:17:49.787613272
2023-05-12 12:17:54.795143379
2023-05-12 12:17:59.807642598
2023-05-12 12:18:04.825895240
2023-05-12 12:18:10.832695006
2023-05-12 12:18:15.853204042
2023-05-12 12:18:20.861551864
2023-05-12 12:18:25.877490118
2023-05-12 12:18:30.886616147
2023-05-12 12:18:36.903204889
