680.0 KB	564507e8e000-564507f38000 r--p 00000000 08:00 290860                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/target/release/controller
  1.2 MB	7d791d820000-7d791d948000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d791d948000-7d791dac2000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d791dac2000-7d799dac2000 ---p 00000000 00:00 0 
  1.1 MB	7d799dac2000-7d799dbe2000 rw-p 00000000 00:00 0 
  6.0 GB	7d799dbe2000-7d7b1dac2000 ---p 00000000 00:00 0 
  4.0 KB	7d7b1dac2000-7d7b1dac3000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d7b1dac3000-7d7b1dbeb000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d7b1dbeb000-7d7b1dd65000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d7b1dd65000-7d7b9dd65000 ---p 00000000 00:00 0 
  1.1 MB	7d7b9dd65000-7d7b9de85000 rw-p 00000000 00:00 0 
  6.0 GB	7d7b9de85000-7d7d1dd65000 ---p 00000000 00:00 0 
  4.0 KB	7d7d1dd65000-7d7d1dd66000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d7d1dd66000-7d7d1de8e000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d7d1de8e000-7d7d1e008000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d7d1e008000-7d7d9e008000 ---p 00000000 00:00 0 
  1.1 MB	7d7d9e008000-7d7d9e128000 rw-p 00000000 00:00 0 
  6.0 GB	7d7d9e128000-7d7f1e008000 ---p 00000000 00:00 0 
  4.0 KB	7d7f1e008000-7d7f1e009000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d7f1e009000-7d7f1e131000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d7f1e131000-7d7f1e2ab000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d7f1e2ab000-7d7f9e2ab000 ---p 00000000 00:00 0 
  1.1 MB	7d7f9e2ab000-7d7f9e3cb000 rw-p 00000000 00:00 0 
  6.0 GB	7d7f9e3cb000-7d811e2ab000 ---p 00000000 00:00 0 
  4.0 KB	7d811e2ab000-7d811e2ac000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d811e2ac000-7d811e3d4000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d811e3d4000-7d811e54e000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d811e54e000-7d819e54e000 ---p 00000000 00:00 0 
  1.1 MB	7d819e54e000-7d819e66e000 rw-p 00000000 00:00 0 
  6.0 GB	7d819e66e000-7d831e54e000 ---p 00000000 00:00 0 
  4.0 KB	7d831e54e000-7d831e54f000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d831e54f000-7d831e677000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d831e677000-7d831e7f1000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d831e7f1000-7d839e7f1000 ---p 00000000 00:00 0 
  1.1 MB	7d839e7f1000-7d839e911000 rw-p 00000000 00:00 0 
  6.0 GB	7d839e911000-7d851e7f1000 ---p 00000000 00:00 0 
  4.0 KB	7d851e7f1000-7d851e7f2000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d851e7f2000-7d851e91a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d851e91a000-7d851ea94000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d851ea94000-7d859ea94000 ---p 00000000 00:00 0 
  1.1 MB	7d859ea94000-7d859ebb4000 rw-p 00000000 00:00 0 
  6.0 GB	7d859ebb4000-7d871ea94000 ---p 00000000 00:00 0 
  4.0 KB	7d871ea94000-7d871ea95000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d871ea95000-7d871ebbd000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d871ebbd000-7d871ed37000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d871ed37000-7d879ed37000 ---p 00000000 00:00 0 
  1.1 MB	7d879ed37000-7d879ee57000 rw-p 00000000 00:00 0 
  6.0 GB	7d879ee57000-7d891ed37000 ---p 00000000 00:00 0 
  4.0 KB	7d891ed37000-7d891ed38000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d891ed38000-7d891ee60000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d891ee60000-7d891efda000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d891efda000-7d899efda000 ---p 00000000 00:00 0 
  1.1 MB	7d899efda000-7d899f0fa000 rw-p 00000000 00:00 0 
  6.0 GB	7d899f0fa000-7d8b1efda000 ---p 00000000 00:00 0 
  4.0 KB	7d8b1efda000-7d8b1efdb000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d8b1efdb000-7d8b1f103000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d8b1f103000-7d8b1f27d000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d8b1f27d000-7d8b9f27d000 ---p 00000000 00:00 0 
  1.1 MB	7d8b9f27d000-7d8b9f39d000 rw-p 00000000 00:00 0 
  6.0 GB	7d8b9f39d000-7d8d1f27d000 ---p 00000000 00:00 0 
  4.0 KB	7d8d1f27d000-7d8d1f27e000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d8d1f27e000-7d8d1f3a6000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d8d1f3a6000-7d8d1f520000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d8d1f520000-7d8d9f520000 ---p 00000000 00:00 0 
  1.1 MB	7d8d9f520000-7d8d9f640000 rw-p 00000000 00:00 0 
  6.0 GB	7d8d9f640000-7d8f1f520000 ---p 00000000 00:00 0 
  4.0 KB	7d8f1f520000-7d8f1f521000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d8f1f521000-7d8f1f649000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d8f1f649000-7d8f1f7c3000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d8f1f7c3000-7d8f9f7c3000 ---p 00000000 00:00 0 
  1.1 MB	7d8f9f7c3000-7d8f9f8e3000 rw-p 00000000 00:00 0 
  6.0 GB	7d8f9f8e3000-7d911f7c3000 ---p 00000000 00:00 0 
  4.0 KB	7d911f7c3000-7d911f7c4000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d911f7c4000-7d911f8ec000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d911f8ec000-7d911fa66000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d911fa66000-7d919fa66000 ---p 00000000 00:00 0 
  1.1 MB	7d919fa66000-7d919fb86000 rw-p 00000000 00:00 0 
  6.0 GB	7d919fb86000-7d931fa66000 ---p 00000000 00:00 0 
  4.0 KB	7d931fa66000-7d931fa67000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d931fa67000-7d931fb8f000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d931fb8f000-7d931fd09000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d931fd09000-7d939fd09000 ---p 00000000 00:00 0 
  1.1 MB	7d939fd09000-7d939fe29000 rw-p 00000000 00:00 0 
  6.0 GB	7d939fe29000-7d951fd09000 ---p 00000000 00:00 0 
  4.0 KB	7d951fd09000-7d951fd0a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d951fd0a000-7d951fe32000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d951fe32000-7d951ffac000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d951ffac000-7d959ffac000 ---p 00000000 00:00 0 
  1.1 MB	7d959ffac000-7d95a00cc000 rw-p 00000000 00:00 0 
  6.0 GB	7d95a00cc000-7d971ffac000 ---p 00000000 00:00 0 
  4.0 KB	7d971ffac000-7d971ffad000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d971ffad000-7d97200d5000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d97200d5000-7d972024f000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d972024f000-7d97a024f000 ---p 00000000 00:00 0 
  1.1 MB	7d97a024f000-7d97a036f000 rw-p 00000000 00:00 0 
  6.0 GB	7d97a036f000-7d992024f000 ---p 00000000 00:00 0 
  4.0 KB	7d992024f000-7d9920250000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d9920250000-7d9920378000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d9920378000-7d99204f2000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d99204f2000-7d99a04f2000 ---p 00000000 00:00 0 
  1.1 MB	7d99a04f2000-7d99a0612000 rw-p 00000000 00:00 0 
  6.0 GB	7d99a0612000-7d9b204f2000 ---p 00000000 00:00 0 
  4.0 KB	7d9b204f2000-7d9b204f3000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d9b204f3000-7d9b2061b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d9b2061b000-7d9b20795000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d9b20795000-7d9ba0795000 ---p 00000000 00:00 0 
  1.1 MB	7d9ba0795000-7d9ba08b5000 rw-p 00000000 00:00 0 
  6.0 GB	7d9ba08b5000-7d9d20795000 ---p 00000000 00:00 0 
  4.0 KB	7d9d20795000-7d9d20796000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d9d20796000-7d9d208be000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d9d208be000-7d9d20a38000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d9d20a38000-7d9da0a38000 ---p 00000000 00:00 0 
  1.1 MB	7d9da0a38000-7d9da0b58000 rw-p 00000000 00:00 0 
  6.0 GB	7d9da0b58000-7d9f20a38000 ---p 00000000 00:00 0 
  4.0 KB	7d9f20a38000-7d9f20a39000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7d9f20a39000-7d9f20b61000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7d9f20b61000-7d9f20cdb000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7d9f20cdb000-7d9fa0cdb000 ---p 00000000 00:00 0 
  1.1 MB	7d9fa0cdb000-7d9fa0dfb000 rw-p 00000000 00:00 0 
  6.0 GB	7d9fa0dfb000-7da120cdb000 ---p 00000000 00:00 0 
  4.0 KB	7da120cdb000-7da120cdc000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7da120cdc000-7da120e04000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7da120e04000-7da120f7e000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7da120f7e000-7da1a0f7e000 ---p 00000000 00:00 0 
  1.1 MB	7da1a0f7e000-7da1a109e000 rw-p 00000000 00:00 0 
  6.0 GB	7da1a109e000-7da320f7e000 ---p 00000000 00:00 0 
  4.0 KB	7da320f7e000-7da320f7f000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7da320f7f000-7da3210a7000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7da3210a7000-7da321221000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7da321221000-7da3a1221000 ---p 00000000 00:00 0 
  1.1 MB	7da3a1221000-7da3a1341000 rw-p 00000000 00:00 0 
  6.0 GB	7da3a1341000-7da521221000 ---p 00000000 00:00 0 
  4.0 KB	7da521221000-7da521222000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7da521222000-7da52134a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7da52134a000-7da5214c4000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7da5214c4000-7da5a14c4000 ---p 00000000 00:00 0 
  1.1 MB	7da5a14c4000-7da5a15e4000 rw-p 00000000 00:00 0 
  6.0 GB	7da5a15e4000-7da7214c4000 ---p 00000000 00:00 0 
  4.0 KB	7da7214c4000-7da7214c5000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7da7214c5000-7da7215ed000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7da7215ed000-7da721767000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7da721767000-7da7a1767000 ---p 00000000 00:00 0 
  1.1 MB	7da7a1767000-7da7a1887000 rw-p 00000000 00:00 0 
  6.0 GB	7da7a1887000-7da921767000 ---p 00000000 00:00 0 
  4.0 KB	7da921767000-7da921768000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7da921768000-7da921890000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7da921890000-7da921a0a000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7da921a0a000-7da9a1a0a000 ---p 00000000 00:00 0 
  1.1 MB	7da9a1a0a000-7da9a1b2a000 rw-p 00000000 00:00 0 
  6.0 GB	7da9a1b2a000-7dab21a0a000 ---p 00000000 00:00 0 
  4.0 KB	7dab21a0a000-7dab21a0b000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dab21a0b000-7dab21b33000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dab21b33000-7dab21cad000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dab21cad000-7daba1cad000 ---p 00000000 00:00 0 
  1.1 MB	7daba1cad000-7daba1dcd000 rw-p 00000000 00:00 0 
  6.0 GB	7daba1dcd000-7dad21cad000 ---p 00000000 00:00 0 
  4.0 KB	7dad21cad000-7dad21cae000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dad21cae000-7dad21dd6000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dad21dd6000-7dad21f50000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dad21f50000-7dada1f50000 ---p 00000000 00:00 0 
  1.1 MB	7dada1f50000-7dada2070000 rw-p 00000000 00:00 0 
  6.0 GB	7dada2070000-7daf21f50000 ---p 00000000 00:00 0 
  4.0 KB	7daf21f50000-7daf21f51000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7daf21f51000-7daf22079000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
